StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H1167;בַּעַל;baʻal;a master," hence"," a husband"," or (figuratively) owner (often used with another noun in modifications of this latter sense);uralkodó"," gazda"," férj (általában más főnévvel kapcsolatos birtokos értelemben)"
H1168;בַּעַל;Baʻal;Baal," a Phoenician deity;Baál"," a föníciai istenség."
H1169;בְּעֵל;bᵉʻêl;{a master," hence"," a husband",};uralkodó," gazda"," férj"
H1170;בַּעַל בְּרִית;Baʻal Bᵉrîyth;Baal-Berith," a special deity of the Shechemites;Baál-Berít"," a sékemiek különös istensége."
H1171;בַּעַל גָּד;Baʻal Gâd;Baal-Gad," a place in Syria;Baál-Gád"," egy hely Szíriában."
H1172;בַּעֲלָה;baʻălâh;a mistress;feleség," hitves"," asszony"
H1173;בַּעֲלָה;Baʻălâh;Baalah," the name of three places in Palestine;Baálah"," Palesztinában található három hely neve."
H1174;בַּעַל הָמוֹן;Baʻal Hâmôwn;Baal-Hamon," a place in Palestine;Baál-Hámón"," egy hely Palesztinában."
H1175;בְּעָלוֹת;Bᵉʻâlôwth;Bealoth," a place in Palestine;Beálót"," egy hely Palesztinában."
H1176;בַּעַל זְבוּב;Baʻal Zᵉbûwb;Baal-Zebub," a special deity of the Ekronites;Baálzebub"," az ekroniták különös istensége."
H1177;בַּעַל חָנָן;Baʻal Chânân;Baal-Chanan," the name of an Edomite"," also of an Israelite;Baál-Hánán"," egy edómi"," továbbá egy izraelita név."
H1178;בַּעַל חָצוֹר;Baʻal Châtsôwr;Baal-Chatsor," a place in Palestine;Baál-Hácór"," egy hely Palesztinában."
H1179;בַּעַל חֶרְמוֹן;Baʻal Chermôwn;Baal-Chermon," a place in Palestine;Baál-Hermon"," egy hely Palesztinában."
H1180;בַּעֲלִי;Baʻălîy;Baali," a symbolical name for Jehovah;Uram"," az Úr szimbolikus neve."
H1181;בַּעֲלֵי בָּמוֹת;Baʻălêy Bâmôwth;Baale-Bamoth," a place East of the Jordan;Baál-Bámót"," egy hely a Jordánon túl keletre."
H1182;בְּעֶלְיָדָע;Bᵉʻelyâdâʻ;Beeljada," an Israelite;Beeljádá"," egy Izraelita."
H1183;בְּעַלְיָה;Bᵉʻalyâh;Bealjah," an Israelite;Beálja"," egy Izraelita."
H1184;בַּעֲלֵי יְהוּדָה;Baʻălêy Yᵉhûwdâh;Baale-Jehudah," a place in Palestine;Baál-Jehuda"," egy hely Palesztinában."
H1185;בַּעֲלִיס;Baʻălîyç;Baalis," an Ammonitish king;Baális"," egy ammonita király."
H1186;בַּעַל מְעוֹן;Baʻal Mᵉʻôwn;Baal-Meon," a place East of the Jordan;Baál-Meón"," a hely a Jordánon túl keletre."
H1187;בַּעַל פְּעוֹר;Baʻal Pᵉʻôwr;Baal-Peor," a Moabitish deity;Baál-Peór"," a móábita isten."
H1188;בַּעַל פְּרָצִים;Baʻal Pᵉrâtsîym;Baal-Peratsim," a place in Palestine;Baál-Perácim"," egy hely Palesztinában."
H1189;בַּעַל צְפוֹן;Baʻal Tsᵉphôwn;Baal-Tsephon," a place in Eqypt;Baál-Cefon"," egy hely Égyiptomban."
H1190;בַּעַל שָׁלִשָׁה;Baʻal Shâlishâh;Baal of Shalishah," Baal-Shalishah"," a place in Palestine;Baál-Salisa"," egy hely Palesztinában."
H1191;בַּעֲלָת;Baʻălâth;Baalath," a place in Palestine;Baálát"," egy hely Palesztinában."
H1192;בַּעֲלַת בְּאֵר;Baʻălath Bᵉʼêr;Baalath-Beer," a place in Palestine;Baálát-Bér"," egy hely Palesztinában."
H1193;בַּעַל תָּמָר;Baʻal Tâmâr;Baal-Tamar," a place in Palestine;Baál-Tamár"," egy hely Palesztinában."
H1194;בְּעֹן;Bᵉʻôn;Beon," a place East of the Jordan;Beón"," egy hely a Jordánon túl keletre."
H1195;בַּעֲנָא;Baʻănâʼ;Banana," the name of four Israelite;banánfa"," négy izraelita neve."
H1196;בַּעֲנָה;Baʻănâh;Baanah," the name of four Israelites;Baána"," négy izraelita neve."
H1197;בָּעַר;bâʻar;to kindle," i.e. consume (by fire or by eating)","  to be(-come) brutish;""gyújtani"," felgyújtani"," elégetni"," fogyasztani; butává válni"," tudatlanná válni."""
H1198;בַּעַר;baʻar;properly," foot (as consumed)"," i.e. (by exten.) of cattle brutishness"," (concretely) stupid;buta"," értelmetlen"," állatias"," tudatlan."
H1199;בָּעֲרָא;Bâʻărâʼ;Baara," an Israelitish woman;Baara"," egy izraeli asszony."
H1200;בְּעֵרָה;bᵉʻêrâh;a burning;égés," tűzbenégés"," perzselés."
H1201;בַּעְשָׁא;Baʻshâʼ;Basha," a king of Israel;Básá"," Izrael egyik királya."
H1202;בַּעֲשֵׂיָה;Baʻăsêyâh;Baasejah," an Israelite;Baaseja"," egy Izraelita."
H1203;בְּעֶשְׁתְּרָה;Bᵉʻeshtᵉrâh;Beeshterah," a place East of the Jordan;Beesthera"," a Jordánon túl fekvő hely."
H1204;בָּעַת;bâʻath;to fear;félelemben lenni," megijedni"," rettegni."
H1205;בְּעָתָה;bᵉʻâthâh;fear;félelem," rettegés"," félelemkeltő dolog."
H1206;בֹץ;bôts;mud (as whitish clay);agyag (fehér agyagként)
H1207;בִּצָּה;bitstsâh;a swamp;mocsár," lápos hely"
H1208;בָּצוֹר;bâtsôwr;inaccessible," i.e. lofty;megközelíthetetlen"," magaslaton lévő"
H1209;בֵּצַי;Bêtsay;Betsai," the name of two Israelites;Becaj"," két izraelita neve."
H1210;בָּצִיר;bâtsîyr;clipped," i.e. the grape crop;szőlőszem"," szüretelt szőlő"," szőlőfürt"
H1211;בֶּצֶל;betsel;an onion;hagyma
H1212;בְּצַלְאֵל;Bᵉtsalʼêl;Betsalel," the name of two Israelites;Becalel"," két izraelita neve."
H1213;בַּצְלוּת;Batslûwth;Batsluth or Batslith," an Israelite;Bacsluth"," egy Izraelita."
H1214;בָּצַע;bâtsaʻ;figuratively," to finish"," or (intransitively) stop;végezni"," befejezni"," szűnni"," felhagyni"
H1215;בֶּצַע;betsaʻ;plunder," by extension"," gain (usually unjust);zsarolás"," fosztogatás"," jogtalan haszon"," nyereség."
H1216;בָּצֵק;bâtsêq;perhaps to swell up," i.e. blister;talán megduzzadni"," felhólyagosodni"
H1217;בָּצֵק;bâtsêq;dough (as swelling by fermentation);tészta," kelt tészta"
H1218;בׇּצְקַת;Botsqath;Botscath," a place in Palestine;Bockat"," egy hely Palesztinában."
H1219;בָּצַר;bâtsar;to gather grapes," also to be isolated (i.e. inaccessible by height or fortification);szőlőt szedni"," elszigetelődni"," magasra emelkedni"," megerősített helyen lenni."
H1220;בֶּצֶר;betser;strictly a clipping," i.e. gold (as dug out);szilánkos arany"," kikásott arany"
H1221;בֶּצֶר;Betser;Betser," a place in Palestine"," also an Israelite;Becér"," egy hely Palesztinában"," továbbá egy Izraelita."
H1222;בְּצַר;bᵉtsar;gold;arany
H1223;בׇּצְרָה;botsrâh;an enclosure," i.e. sheep fold;állás"," karám"," juhakarat"," védett hely"
H1224;בׇּצְרָה;Botsrâh;Botsrah," a place in Edom;Bocra"," egy hely Edomban."
H1225;בִּצָּרוֹן;bitstsârôwn;a fortress;erődítmény
H1226;בַּצֹּרֶת;batstsôreth;restraint (of rain)," i.e. drought;szárazság"," aszály"," esőtartózkodás."
H1227;בַּקְבּוּק;Baqbûwq;Bakbuk," one of the Nethinim;Bakbuk"," a netinimok egyike."
H1228;בַּקְבֻּק;baqbuq;a bottle (from the gurgling in emptying);üveg," palack (a kiürítés során hallható morajlásból)"
H1229;בַּקְבֻּקְיָה;Baqbuqyâh;Bakbukjah," an Israelite;Bakbukja"," egy Izraelita."
H1230;בַּקְבַּקַּר;Baqbaqqar;Bakbakkar," an Israelite;bakbakkár"," egy Izraelita."
H1231;בֻּקִּי;Buqqîy;Bukki," the name of two Israelites;Bukki"," két izraelita neve."
H1232;בֻּקִּיָּה;Buqqîyâh;Bukkijah," an Israelite;Bukkija"," egy Izraelita."
H1233;בְּקִיעַ;bᵉqîyaʻ;a fissure;repedés," hasadék"," törés"
H1234;בָּקַע;bâqaʻ;to cleave," generally"," to rend"," break"," rip or open;feltörni"," hasadni"," megnyitni"," szétszakítani"," rést vágni."
H1235;בֶּקַע;beqaʻ;a section (half) of ashekel," i.e. a beka (a weight and a coin);egy részdarab (félszekel)"," azaz egy béka (súly- és pénzérme)"
H1236;בִּקְעָא;biqʻâʼ;{properly," a split"," i.e. a wide level valley between mountains};széles"," sík völgy a hegyek között."
H1237;בִּקְעָה;biqʻâh;properly," a split"," i.e. a wide level valley between mountains;széles"," sík völgy a hegyek között"
H1238;בָּקַק;bâqaq;to pour out," i.e. to empty"," figuratively"," to depopulate"," by analogy"," to spread out (as a fruitful vine);kiönteni"," üresíteni"," elpusztítani"," elterjedni (szaporodó indaként)"
H1239;בָּקַר;bâqar;properly," to plough"," or (generally) break forth"," i.e. (figuratively) to inspect"," admire"," care for"," consider;szántani"," áttörni"," megvizsgálni"," csodálni"," gondozni"," megfontolni."
H1240;בְּקַר;bᵉqar;{properly," to plough"," or (generally) break forth"," i.e. (figuratively) to inspect"," admire"," care for"," consider};szántani"," vagy (általában) feltörni"," (alkalmazkodóan) megvizsgálni"," csodálni"," gondozni"," megfontolni."
H1241;בָּקָר;bâqâr;beef cattle or an animal of the ox family of either gender (as used for plowing)," collectively"," a herd;marha"," szarvasmarha"," marhák állománya"," ökörfélék"," marhalábú állatok"," marhacsorda"
H1242;בֹּקֶר;bôqer;properly," dawn (as the break of day)"," generally"," morning;hajnal"," reggel"
H1243;בַּקָּרָה;baqqârâh;a looking after;figyelés," őrizés"," gondozás"
H1244;בִּקֹּרֶת;biqqôreth;properly," examination"," i.e. (by implication) punishment;megvizsgálás"," ellenőrzés"," büntetés"," ítélet."
H1245;בָּקַשׁ;bâqash;to search out (by any method," specifically in worship or prayer)"," by implication"," to strive after;keresni"," kutatni"," törekedni"," igyekezni"," könyörögni"," imádkozni."
H1246;בַּקָּשָׁה;baqqâshâh;a petition;kérelmek," könyörgések"," kérvények"
H1247;בַּר;bar;a son," grandson"," etc.;fiú"," unoka"," sarj"," leszármazott."
H1248;בַּר;bar;the heir (apparent to the throne);a trónörökös," a kijelölt utód"
H1249;בַּר;bar;beloved," also pure"," empty;szeretett"," tiszta"," üres"," hiú."
H1250;בָּר;bâr;grain of any kind (even while standing in the field)," by extension the open country;gabona"," bármilyen fajta (még a mezőn állva is)"," kiterjesztésként a szabad táj"," mezőség."
H1251;בַּר;bar;a field;szántóföld," tábla"," mező."
H1252;בֹּר;bôr;purify;tisztítani," megtisztítani"," valóra váltani"," finomítani."
H1253;בֹּר;bôr;vegetable lye (from its cleansing)," used as a soap forwashing"," or a flux formetals;nátrium-karbonát"," mosószer"," vagy kohószemcséhez használt tisztítószer."
H1254;בָּרָא;bârâʼ;(absolutely) to create," (qualified) to cut down (a wood)"," select"," feed (as formative processes);teremteni"," kivágni (fát)"," kiválasztani"," táplálni (alakító folyamatként)"
H1255;בְּרֹאדַךְ בַּלְאֲדָן;Bᵉrôʼdak Balʼădân;Berodak-Baladan," a Babylonian king;Berodák-Baládán"," egy babiloni király."
H1256;בְּרָאיָה;Bᵉrâʼyâh;Berajah," an Israelite;Berájá"," egy Izraelita."
H1257;בַּרְבֻּר;barbur;a fowl (as fattened on grain);szárnyas állat (gabonával nevelt madár)
H1258;בָּרַד;bârad;to hail;Jégdarabok esnek," vagy jégeső esik."
H1259;בָּרָד;bârâd;hail;jégdara
H1260;בֶּרֶד;Bered;Bered," the name of a place south of Palestine"," also of an Israelite;Beréd"," egy helyiség neve Palesztina délen"," továbbá egy Izraelita neve."
H1261;בָּרֹד;bârôd;spotted (as if with hail);foltos," mint a jégtől (színes"," mint a jégtől ütött)"
H1262;בָּרָה;bârâh;to select," to feed"," to render clear;válogatni"," táplálni"," tisztázni"," világosítani"
H1263;בָּרוּךְ;Bârûwk;Baruk," the name of three Israelites;Áldott"," három izraelita neve."
H1264;בְּרוֹם;bᵉrôwm;damask (stuff of variegated thread);damaszki szövet (változatos szálból szőtt)
H1265;בְּרוֹשׁ;bᵉrôwsh;a cypress (?) tree," hence"," a lance or a musical instrument (as made of that wood);ciprusfa"," vagy lándzsa"," vagy zeneeszköz (ciprusfából készült)"
H1266;בְּרוֹת;bᵉrôwth;the cypress (or some elastic tree);ciprusfa (vagy valamilyen rugalmas fa)
H1267;בָּרוּת;bârûwth;food;élelem," táplálék"," étel"
H1268;בֵּרוֹתָה;Bêrôwthâh;Berothah or Berothai," a place north of Palestine;Berótá(h) vagy Berótái"," Palesztina északi részén fekvő hely."
H1269;בִּרְזוֹת;Birzôwth;Birzoth," an Israelite;Birzót"," egy Izraelita."
H1270;בַּרְזֶל;barzel;iron (as cutting)," by extension"," an iron implement;vas"," vaskészlet"," vasból készült eszköz."
H1271;בַּרְזִלַּי;Barzillay;Barzillai," the name of three Israelites;Barzillai"," három izraelita neve."
H1272;בָּרַח;bârach;to bolt," i.e. figuratively"," to flee suddenly;hirtelen elmenekülni"," elfutni"," megfutamodni"
H1273;בַּרְחֻמִי;Barchumîy;a Barchumite," or native of Bachurim;barchumi"," vagy Bachurim lakója."
H1274;בְּרִי;bᵉrîy;fat;zsíros," kövér"," tápláló"
H1275;בֵּרִי;Bêrîy;Beri," an Israelite;Béri"," egy Izraelita."
H1276;בֵּרִי;Bêrîy;(only in the plural and with the article) the Berites," a place in Palestine;a Beritiek"," egy hely Palesztinában."
H1277;בָּרִיא;bârîyʼ;fatted or plump;kövér," zsíros"," dúlt"
H1278;בְּרִיאָה;bᵉrîyʼâh;a creation," i.e. a novelty;teremtés"," valami újonnan teremtett dolog"
H1279;בִּרְיָה;biryâh;food;élelem," táplálék"," étel"
H1280;בְּרִיחַ;bᵉrîyach;a bolt;zár," retesz"
H1281;בָּרִיחַ;bârîyach;a fugitive," i.e. the serpent (as fleeing)"," and the constellation by that name;menekülő"," azaz a kígyó (mint menekülő)"," és a kígyócsillagkép nevű csillagkép."
H1282;בָּרִיחַ;Bârîyach;Bariach," an Israelite;Báriah"," egy Izraelita."
H1283;בְּרִיעָה;Bᵉrîyʻâh;Beriah," the name of four Israelites;Berjá"," négy izraelita neve."
H1284;בְּרִיעִי;Bᵉrîyʻîy;a Beriite (collectively) or descendants of Beriah;Berijai," vagy Berjá fiai"," utódai."
H1285;בְּרִית;bᵉrîyth;a compact (because made by passing between pieces of flesh);szövetség (azaz vérbe fogadott megállapodás)
H1286;בְּרִית;Bᵉrîyth;Berith," a Shechemitish deity;beríti"," egy sechemi istenség."
H1287;בֹּרִית;bôrîyth;vegetable alkali;növényi lúg
H1288;בָרַךְ;bârak;to kneel," by implication to bless God (as an act of adoration)"," and (vice-versa) man (as a benefit)"," also (by euphemism) to curse (God or the king"," as treason);térdre borulni"," következésképpen áldani Istent (imádás aktusaként)"," és (fordítva) embert (jótéteményként)"," továbbá (eufemizmusként) átkozni (Istent vagy a királyt"," mint hazaárulást)."
H1289;בְּרַךְ;bᵉrak;{to kneel," by implication to bless God (as an act of adoration)"," and (vice-versa) man (as a benefit)"," also (by euphemism) to curse (God or the king"," as treason)};térdre borulni"," következésképpen áldani Istent (imádatból)"," és (fordítva) embert (jótéteményként)"," továbbá (eufemizmusként) átkozni (Istent vagy a királyt"," mint hazaárulást)."
H1290;בֶּרֶךְ;berek;a knee;térd
H1291;בֶּרֶךְ;berek;{a knee};térd
H1292;בָּרַכְאֵל;Bârakʼêl;Barakel," the father of one of Job's friends;Bárákél"," Jób egyik barátjának atyja."
H1293;בְּרָכָה;Bᵉrâkâh;benediction," by implication prosperity;áldás"," áldozat"," jóindulat"," következésképpen jólét"," virágzás."
H1294;בְּרָכָה;Bᵉrâkâh;Berakah," the name of an Israelite"," and also of a valley in Palestine;Beráká"," egy Izraelita neve"," és egy palesztinai völgy neve is."
H1295;בְּרֵכָה;bᵉrêkâh;a reservoir (at which camels kneel as a resting-place);tartály," medence (hol a tevék lepihennek)"
H1296;בֶּרֶכְיָה;Berekyâh;Berekjah," the name of six Israelites;Berekyá"," hat izraelita neve."
H1297;בְּרַם;bᵉram;properly," highly"," i.e. surely"," but used adversatively"," however;bizony"," de"," azonban"," mégis"
H1298;בֶּרַע;Beraʻ;Bera," a Sodomitish king;Berá"," egy sodomai király."
H1299;בָּרַק;bâraq;to lighten (lightning);villámlani," fényesen ragyogni"," felvillanni."
H1300;בָּרָק;bârâq;lightning," by analogy"," a gleam"," concretely"," a flashing sword;villám"," átvitt értelemben ragyogás"," képletesen villámcsapású kard."
H1301;בָּרָק;Bârâq;Barak," an Israelite;Barák"," egy Izraelita."
H1302;בַּרְקוֹס;Barqôwç;Barkos," one of the Nethimim;Barkosz"," a netinimok egyike."
H1303;בַּרְקָן;barqân;a thorn (perhaps as burning brightly);tüskebojtorján (talán úgy," mint ami fényesen ég)"
H1304;בָּרֶקֶת;bâreqeth;a gem (as flashing)," perhaps the emerald;zöldkő"," vagy más ragyogó drágakő."
H1305;בָּרַר;bârar;to clarify (i.e. brighten)," examine"," select;tisztázni"," megvizsgálni"," kiválasztani"
H1306;בִּרְשַׁע;Birshaʻ;Birsha," a king of Gomorrah;Birsa"," Gomorra királya."
H1307;בֵּרֹתִי;Bêrôthîy;a Berothite," or inhabitant of Berothai;berótai"," Berótai lakosa."
H1308;בְּשׂוֹר;Bᵉsôwr;Besor," a stream of Palestine;beszór"," egy palesztinai patak."
H1309;בְּשׂוֹרָה;bᵉsôwrâh;glad tidings," by implication"," reward forgood news;jó hír"," örömhír"," jutalom jó hírrel érkezéséért."
H1310;בָּשַׁל;bâshal;properly," to boil up"," hence"," to be done in cooking"," figuratively to ripen;megfőni"," megérni (szó szerint vagy átvitt értelemben)"
