StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H7140;קֶרַח;qerach;"ice (as if bald, i.e. smooth), hence, hail, by resemblance, rock crystal";
H7141;קֹרַח;Qôrach;"Korach, the name of two Edomites and three Israelites";
H7142;קֵרֵחַ;qêrêach;"bald (on the back of the head)";
H7143;קָרֵחַ;Qârêach;"Kareach, an Israelite";
H7144;קׇרְחָה;qorchâh;"baldness";
H7145;קׇרְחִי;Qorchîy;"a Korchite (collectively) or descendants of Korach";
H7146;קָרַחַת;qârachath;"a bald spot (on the back of the head), figuratively, a threadbare spot (on the back side of the cloth)";
H7147;קְרִי;qᵉrîy;"hostile encounter";
H7148;קָרִיא;qârîyʼ;"called, i.e. select";
H7149;קִרְיָא;qiryâʼ;"{building, a city}";
H7150;קְרִיאָה;qᵉrîyʼâh;"a proclamation";
H7151;קִרְיָה;qiryâh;"building, a city";
H7152;קְרִיּוֹת;Qᵉrîyôwth;"Kerioth, the name of two places in Palestine";
H7153;קִרְיַת אַרְבַּע;Qiryath ʼArbaʻ;"Kirjath-Arba or Kirjath-ha-Arba, a place in Palestine";
H7154;קִרְיַת בַּעַל;Qiryath Baʻal;"Kirjath-Baal, a place in Palestine";
H7155;קִרְיַת חֻצוֹת;Qiryath Chutsôwth;"Kirjath-Chutsoth, a place in Moab";
H7156;קִרְיָתַיִם;Qiryâthayim;"Kirjathaim, the name of two placed in Palestine";
H7157;קִרְיַת יְעָרִים;Qiryath Yᵉʻârîym;"Kirjath-Jearim or Kirjath-Arim, a place in Palestine";
H7158;קִרְיַת סַנָּה;Qiryath Çannâh;"Kirjath-Sannah or Kirjath-Sepher, a place in Palestine";
H7159;קָרַם;qâram;"to cover";
H7160;קָרַן;qâran;"to shoot out horns, figuratively, rays";
H7161;קֶרֶן;qeren;"a horn (as projecting), by implication, a flask, cornet, by resemblance. an elephant's tooth (i.e. ivory), a corner (of the altar), a peak (of a mountain), a ray (of light), figuratively, power";
H7162;קֶרֶן;qeren;"a horn (literally or for sound)";
H7163;קֶרֶן הַפּוּךְ;qeren hap-pûwk;"Keren-hap-Puk, one of Job's daughters";
H7164;קָרַס;qâraç;"to hunch, i.e. be hump-backed";
H7165;קֶרֶס;qereç;"a knob or belaying-pin (from its swelling form)";
H7166;קַרְסֹל;qarçôl;"an ankle (as a protuberance or joint)";
H7167;קָרַע;qâraʻ;"to rend, literally or figuratively (revile, paint the eyes, as if enlarging them)";
H7168;קֶרַע;qeraʻ;"a rag";
H7169;קָרַץ;qârats;"to pinch, i.e. (partially) to bite the lips, blink the eyes (as a gesture of malice), or (fully) to squeeze off (a piece of clay in order to mould a vessel from it)";
H7170;קְרַץ;qᵉrats;"chew him up (figuratively) by slander";
H7171;קֶרֶץ;qerets;"extirpation (as if by constriction)";
H7172;קַרְקַע;qarqaʻ;"floor (as if a pavement of pieces or tesseroe), of abuilding or the sea";
H7173;קַרְקַע;Qarqaʻ;"Karka (with the article prefix), a place in Palestine";
H7174;קַרְקֹר;Qarqôr;"Karkor, a place East of the Jordan";
H7175;קֶרֶשׁ;qeresh;"a slab or plank, by implication, a deck of aship";
H7176;קֶרֶת;qereth;"a city";
H7177;קַרְתָּה;Qartâh;"Kartah, a place in Palestine";
H7178;קַרְתָּן;Qartân;"Kartan, a place in Palestine";
H7179;קַשׁ;qash;"straw (as dry)";
H7180;קִשֻּׁא;qishshuʼ;"a cucumber (from the difficulty of digestion)";
H7181;קָשַׁב;qâshab;"to prick up the ears, i.e. hearken";
H7182;קֶשֶׁב;qesheb;"a hearkening";
H7183;קַשָּׁב;qashshâb;"hearkening";
H7184;קָשָׂה;qâsâh;"a jug (from its shape)";
H7185;קָשָׁה;qâshâh;"properly, to be dense, i.e. tough or severe (in various applications)";
H7186;קָשֶׁה;qâsheh;"severe (in various applications)";
H7187;קְשׁוֹט;qᵉshôwṭ;"fidelity";
H7188;קָשַׁח;qâshach;"to be (causatively, make) unfeeling";
H7189;קֹשֶׁט;qôsheṭ;"equity (as evenly weighed), i.e. reality";
H7190;קְשִׁי;qᵉshîy;"obstinacy";
H7191;קִשְׁיוֹן;Qishyôwn;"Kishjon, a place in Palestine";
H7192;קְשִׂיטָה;qᵉsîyṭâh;"an ingot (as definitely estimated and stamped for a coin)";
H7193;קַשְׂקֶשֶׂת;qasqeseth;"a scale (of a fish), hence a coat of mail (as composed of or covered with jointed plates of metal)";
H7194;קָשַׁר;qâshar;"to tie, physically (gird, confine, compact) or mentally (in love, league)";
H7195;קֶשֶׁר;qesher;"an (unlawful) alliance";
H7196;קִשֻּׁר;qishshur;"an (ornamental) girdle (for women)";
H7197;קָשַׁשׁ;qâshash;"to forage for straw, stubble or wood, figuratively, to assemble";
H7198;קֶשֶׁת;qesheth;"a bow, forshooting (hence, figuratively, strength) or the iris";
H7199;קַשָּׁת;qashshâth;"a bowman";
H7200;רָאָה;râʼâh;"to see, literally or figuratively (in numerous applications, direct and implied, transitive, intransitive and causative)";
H7201;רָאָה;râʼâh;"a bird of prey (probably the vulture, from its sharp sight)";
H7202;רָאֶה;râʼeh;"seeing, i.e. experiencing";
H7203;רֹאֶה;rôʼeh;"a seer (as often rendered), but also (abstractly) a vision";
H7204;רֹאֵה;Rôʼêh;"Roeh, an Israelite";
H7205;רְאוּבֵן;Rᵉʼûwbên;"Reuben, a son of Jacob";
H7206;רְאוּבֵנִי;Rᵉʼûwbênîy;"a Reubenite or descendant of Reuben";
H7207;רַאֲוָה;raʼăvâh;"sight, i.e. satisfaction";
H7208;רְאוּמָה;Rᵉʼûwmâh;"Reumah, a Syrian woman";
H7209;רְאִי;rᵉʼîy;"a mirror (as seen)";
H7210;רֳאִי;rŏʼîy;"sight, whether abstractly (vision) or concretely (a spectacle)";
H7211;רְאָיָה;Rᵉʼâyâh;"Reajah, the name of three Israelites";
H7212;רְאִית;rᵉʼîyth;"sight";
H7213;רָאַם;râʼam;"to rise";
H7214;רְאֵם;rᵉʼêm;"a wild bull (from its conspicuousness)";
H7215;רָאמָה;râʼmâh;"something high in value, i.e. perhaps coral";
H7216;רָאמוֹת;Râʼmôwth;"Ramoth, the name of two places in Palestine";
H7217;רֵאשׁ;rêʼsh;"the head, figuratively, the sum";
H7218;רֹאשׁ;rôʼsh;"the head (as most easily shaken), whether literal or figurative (in many applications, of place, time, rank, itc.)";
H7219;רֹאשׁ;rôʼsh;"a poisonous plant, probably the poppy (from its conspicuous head), generally poison (even of serpents)";
H7220;רֹאשׁ;Rôʼsh;"Rosh, the name of an Israelite and of a foreign nation";
H7221;רִאשָׁה;riʼshâh;"a beginning";
H7222;רֹאשָׁה;rôʼshâh;"the head";
H7223;רִאשׁוֹן;riʼshôwn;"first, in place, time or rank (as adjective or noun)";
H7224;רִאשֹׁנִי;riʼshônîy;"first";
H7225;רֵאשִׁית;rêʼshîyth;"the first, in place, time, order or rank (specifically, a firstfruit)";
H7226;רַאֲשֹׁת;raʼăshôth;"a pillow (being for the head)";
H7227;רַב;rab;"abundant (in quantity, size, age, number, rank, quality)";
H7228;רַב;rab;"an archer";
H7229;רַב;rab;"{abundant}";
H7230;רֹב;rôb;"abundance (in any respect)";
H7231;רָבַב;râbab;"properly, to cast together , i.e. increase, especially in number, to multiply by the myriad";
H7232;רָבַב;râbab;"to shoot an arrow";
H7233;רְבָבָה;rᵉbâbâh;"abundance (in number), i.e. (specifically) a myriad (whether definite or indefinite)";
H7234;רָבַד;râbad;"to spread";
H7235;רָבָה;râbâh;"to increase (in whatever respect)";
H7236;רְבָה;rᵉbâh;"{to increase (in whatever respect)}";
H7237;רַבָּה;Rabbâh;"Rabbah, the name of two places in Palestine, East and West";
H7238;רְבוּ;rᵉbûw;"increase (of dignity)";
H7239;רִבּוֹ;ribbôw;"a myriad, i.e. indefinitely, large number";
H7240;רִבּוֹ;ribbôw;"{a myriad, i.e. indefinitely, large number}";
H7241;רָבִיב;râbîyb;"a rain (as an accumulation of drops)";
H7242;רָבִיד;râbîyd;"a collar (as spread around the neck)";
H7243;רְבִיעִי;rᵉbîyʻîy;"fourth, also (fractionally) a fourth";
H7244;רְבִיעַי;rᵉbîyʻay;"{fourth, also (fractionally) a fourth}";
H7245;רַבִּית;Rabbîyth;"Rabbith, a place in Palestine";
H7246;רָבַךְ;râbak;"to soak (bread in oil)";
H7247;רִבְלָה;Riblâh;"Riblah, a place in Syria";
H7248;רַב־מָג;Rab-Mâg;"Rab-Mag, a Babylonian official";
H7249;רַב־סָרִיס;Rab-Çârîyç;"Rab-Saris, a Babylonian official";
H7250;רָבַע;râbaʻ;"to squat or lie out flat, i.e. (specifically) in copulation";
H7251;רָבַע;râbaʻ;"to be quadrate";
H7252;רֶבַע;rebaʻ;"prostration (for sleep)";
H7253;רֶבַע;rebaʻ;"a fourth (part or side)";
H7254;רֶבַע;Rebaʻ;"Reba, a Midianite";
H7255;רֹבַע;rôbaʻ;"a quarter";
H7256;רִבֵּעַ;ribbêaʻ;"a descendant of the fourth generation, i.e. great great grandchild";
H7257;רָבַץ;râbats;"to crouch (on all four legs folded, like a recumbent animal), be implication, to recline, repose, brood, lurk, imbed";
H7258;רֵבֶץ;rêbets;"a couch or place of repose";
H7259;רִבְקָה;Ribqâh;"Ribkah, the wife of Isaac";
H7260;רַבְרַב;rabrab;"huge (in size), domineering (in character)";
H7261;רַבְרְבָן;rabrᵉbân;"a magnate";
H7262;רַבְשָׁקֵה;Rabshâqêh;"Rabshakeh, a Babylonian official";
H7263;רֶגֶב;regeb;"a lump of clay";
H7264;רָגַז;râgaz;"to quiver (with any violent emotion, especially anger or fear)";
H7265;רְגַז;rᵉgaz;"{to quiver (with any violent emotion, especially anger or fear)}";
H7266;רְגַז;rᵉgaz;"violent anger";
H7267;רֹגֶז;rôgez;"commotion, restlessness (of a horse), crash (of thunder), disquiet, anger";
H7268;רַגָּז;raggâz;"timid";
H7269;רׇגְזָה;rogzâh;"trepidation";
H7270;רָגַל;râgal;"to walk along, but only in specifically, applications, to reconnoiter, to be atale-bearer (i.e. slander), to lead about";
H7271;רְגַל;rᵉgal;"{a foot, a step, by euphemistically the pudenda}";
H7272;רֶגֶל;regel;"a foot (as used in walking), by implication, a step, by euphemistically the pudenda";
H7273;רַגְלִי;raglîy;"a footman (soldier)";
H7274;רֹגְלִים;Rôgᵉlîym;"Rogelim, a place East of the Jordan";
H7275;רָגַם;râgam;"to cast together (stones), i.e. to lapidate";
H7276;רֶגֶם;Regem;"Regem, an Israelite";
H7277;רִגְמָה;rigmâh;"a pile (of stones), i.e. (figuratively) a throng";
H7278;רֶגֶם מֶלֶךְ;Regem Melek;"Regem-Melek, an Israelite";
H7279;רָגַן;râgan;"to grumble, i.e. rebel";
H7280;רָגַע;râgaʻ;"properly, to toss violently and suddenly (the sea with waves, the skin with boils), figuratively (in a favorable manner) to settle, i.e. quiet, specifically, to wink (from the motion of the eye-lids)";
H7281;רֶגַע;regaʻ;"a wink (of the eyes), i.e. a very short space of time";
H7282;רָגֵעַ;râgêaʻ;"restful, i.e. peaceable";
H7283;רָגַשׁ;râgash;"to be tumultuous";
H7284;רְגַשׁ;rᵉgash;"to gather tumultuously";
H7285;רֶגֶשׁ;regesh;"a tumultuous crowd";
H7286;רָדַד;râdad;"to tread in pieces, i.e. (figuratively) to conquer, or (specifically) to overlay";
H7287;רָדָה;râdâh;"to tread down, i.e. subjugate, specifically, to crumble off";
H7288;רַדַּי;Radday;"Raddai, an Israelite";
H7289;רָדִיד;râdîyd;"a veil (as expanded)";
H7290;רָדַם;râdam;"to stun, i.e. stupefy (with sleep or death)";
H7291;רָדַף;râdaph;"to run after (usually with hostile intent, figuratively (of time) gone by)";
H7292;רָהַב;râhab;"to urge severely, i.e. (figuratively) importune, embolden, capture, act insolently";
H7293;רַהַב;rahab;"bluster(-er)";
H7294;רַהַב;Rahab;"Rahab (i.e. boaster), an epithet of Egypt";
H7295;רָהָב;râhâb;"insolent";
H7296;רֹהָב;rôhâb;"pride";
H7297;רָהָה;râhâh;"to fear";
H7298;רַהַט;rahaṭ;"a channel or watering-box, by resemblance a ringlet of hair (as forming parallel lines)";
H7299;רֵו;rêv;"aspect";
H7300;רוּד;rûwd;"to tramp about, i.e. ramble (free or disconsolate)";
H7301;רָוָה;râvâh;"to slake the thirst (occasionally of other appetites)";
H7302;רָוֶה;râveh;"sated (with drink)";
H7303;רוֹהֲגָה;Rôwhăgâh;"Rohagah, an Israelite";
H7304;רָוַח;râvach;"properly, to breathe freely, i.e. revive, by implication, to have ample room";
H7305;רֶוַח;revach;"room, literally (an interval) or figuratively (deliverance)";
H7306;רוּחַ;rûwach;"properly, to blow, i.e. breathe, only (literally) to smell or (by implication, perceive (figuratively, to anticipate, enjoy)";
H7307;רוּחַ;rûwach;"wind, by resemblance breath, i.e. a sensible (or even violent) exhalation, figuratively, life, anger, unsubstantiality, by extension, a region of the sky, by resemblance spirit, but only of a rational being (including its expression and functions)";
H7308;רוּחַ;rûwach;"{wind, by resemblance breath, i.e. a sensible (or even violent) exhalation, figuratively, life, anger, unsubstantiality, by extension, a region of the sky, by resemblance spirit, but only of a rational being (including its expression and functions)}";
H7309;רְוָחָה;rᵉvâchâh;"relief";
H7310;רְוָיָה;rᵉvâyâh;"satisfaction";
H7311;רוּם;rûwm;"to be high actively, to rise or raise (in various applications, literally or figuratively)";
H7312;רוּם;rûwm;"(literally) elevation or (figuratively) elation";
H7313;רוּם;rûwm;"{to be high actively, to rise or raise (in various applications, literally or figuratively)}";
H7314;רוּם;rûwm;"(literally) altitude";
H7315;רוֹם;rôwm;"elevation, i.e. (adverbially) aloft";
H7316;רוּמָה;Rûwmâh;"Rumah, a place in Palestine";
H7317;רוֹמָה;rôwmâh;"elation, i.e. (adverbially) proudly";
H7318;רוֹמָם;rôwmâm;"exaltation, i.e. (figuratively and specifically) praise";
H7319;רוֹמְמָה;rôwmᵉmâh;"exaltation, i.e. praise";
H7320;רוֹמַמְתִּי עֶזֶר;Rôwmamtîy ʻEzer;"Romamti-Ezer, an Israelite";
H7321;רוּעַ;rûwaʻ;"to mar (especially by breaking), figuratively, to split the ears (with sound), i.e. shout (for alarm or joy)";
H7322;רוּף;rûwph;"properly, to triturate (in a mortar), i.e. (figuratively) to agitate (by concussion)";
H7323;רוּץ;rûwts;"to run (for whatever reason, especially to rush)";
H7324;רוּק;rûwq;"to pour out (literally or figuratively), i.e. empty";
H7325;רוּר;rûwr;"to slaver (with spittle), i.e. (by analogy) to emit afluid (ulcerous or natural)";
H7326;רוּשׁ;rûwsh;"to be destitute";
H7327;רוּת;Rûwth;"Ruth, a Moabitess";
H7328;רָז;râz;"to attenuate, i.e. (figuratively) hide, a mystery";
H7329;רָזָה;râzâh;"to emaciate, i.e. make (become) thin (literally or figuratively)";
H7330;רָזֶה;râzeh;"thin";
H7331;רְזוֹן;Rᵉzôwn;"Rezon, a Syrian";
H7332;רָזוֹן;râzôwn;"thinness";
H7333;רָזוֹן;râzôwn;"a dignitary";
H7334;רָזִי;râzîy;"thinness";
H7335;רָזַם;râzam;"to twinkle the eye (in mockery)";
H7336;רָזַן;râzan;"probably to be heavy, i.e. (figuratively) honorable";
H7337;רָחַב;râchab;"to broaden (intransitive or transitive, literal or figurative)";
H7338;רַחַב;rachab;"a width";
H7339;רְחֹב;rᵉchôb;"a width, i.e. (concretely) avenue or area";
H7340;רְחֹב;Rᵉchôb;"Rechob, the name of a place in Syria, also of a Syrian and an Israelite";
H7341;רֹחַב;rôchab;"width (literally or figuratively)";
H7342;רָחָב;râchâb;"roomy, in any (or every) direction, literally or figuratively";
H7343;רָחָב;Râchâb;"Rachab, a Canaanitess";
H7344;רְחֹבוֹת;Rᵉchôbôwth;"Rechoboth, a place in Assyria and one in Palestine";
H7345;רְחַבְיָה;Rᵉchabyâh;"Rechabjah, an Israelite";
H7346;רְחַבְעָם;Rᵉchabʻâm;"Rechabam, an Israelite king";
H7347;רֵחֶה;rêcheh;"a mill-stone";
H7348;רְחוּם;Rᵉchûwm;"Rechum, the name of a Persian and of three Israelites";
H7349;רַחוּם;rachûwm;"compassionate";
H7350;רָחוֹק;râchôwq;"remote, literally or figuratively, of place or time, specifically, precious, often used adverbially (with preposition)";
H7351;רְחִיט;rᵉchîyṭ;"a panel (as resembling a trough)";
H7352;רַחִיק;rachîyq;"{remote, literally or figuratively, of place or time, specifically, precious, often used adverbially (with preposition)}";
H7353;רָחֵל;râchêl;"a ewe (the females being the predominant element of a flock) (as a good traveller)";
H7354;רָחֵל;Râchêl;"Rachel, a wife of Jacob";
H7355;רָחַם;râcham;"to fondle, by implication, to love, especially to compassionate";
H7356;רַחַם;racham;"compassion (in the plural), by extension, the womb (as cherishing the fetus), by implication, a maiden";
H7357;רַחַם;Racham;"Racham, an Israelite";
H7358;רֶחֶם;rechem;"the womb";
H7359;רְחֵם;rᵉchêm;"(plural) pity";
H7360;רָחָם;râchâm;"a kind of vulture (supposed to be tender towards its young)";
H7361;רַחֲמָה;rachămâh;"a maiden";
H7362;רַחְמָנִי;rachmânîy;"compassionate";
H7363;רָחַף;râchaph;"to brood, by implication, to be relaxed";
H7364;רָחַץ;râchats;"to lave (the whole or a part of a thing)";
H7365;רְחַץ;rᵉchats;"to attend upon";
H7366;רַחַץ;rachats;"a bath";
H7367;רַחְצָה;rachtsâh;"a bathing place";
H7368;רָחַק;râchaq;"to widen (in any direction), i.e. (intransitively) recede or (transitively) remove (literally or figuratively, of place or relation)";
H7369;רָחֵק;râchêq;"remote";
H7370;רָחַשׁ;râchash;"to gush";
H7371;רַחַת;rachath;"a winnowing-fork (as blowing the chaff away)";
H7372;רָטַב;râṭab;"to be moist";
H7373;רָטֹב;râṭôb;"moist (with sap)";
H7374;רֶטֶט;reṭeṭ;"terror";
H7375;רֻטֲפַשׁ;ruṭăphash;"to be rejuvenated";
H7376;רָטָשׁ;râṭâsh;"to dash down";
H7377;רִי;rîy;"irrigation, i.e. a shower";
H7378;רִיב;rîyb;"properly, to toss, i.e. grapple, mostly figuratively, to wrangle, i.e. hold a controversy, (by implication) to defend";
H7379;רִיב;rîyb;"a contest (personal or legal)";
H7380;רִיבַי;Rîybay;"Ribai, an Israelite";
H7381;רֵיחַ;rêyach;"odor (as if blown)";
H7382;רֵיחַ;rêyach;"{odor (as if blown)}";
H7383;רִיפָה;rîyphâh;"(only plural), grits (as pounded)";
H7384;רִיפַת;Rîyphath;"Riphath, a grandson of Japheth and his descendants";
H7385;רִיק;rîyq;"emptiness, figuratively, a worthless thing, adverbially, in vain";
H7386;רֵיק;rêyq;"empty, figuratively, worthless";
H7387;רֵיקָם;rêyqâm;"emptily, figuratively (objective) ineffectually, (subjective) undeservedly";
H7388;רִיר;rîyr;"saliva, by resemblance, broth";
