StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
G1606;ἐκπνέω;ekpnéō; to expire;kihalni, kimúlni, az életet veszíteni, végső kilégzés, meghalni.
G1607;ἐκπορεύομαι;ekporeúomai; to depart, be discharged, proceed, project;elindulni, távozni, eredni, kibocsátani, sugárzani
G1608;ἐκπορνεύω;ekporneúō; to be utterly unchaste;parázna viselkedést tanúsítani, erkölcstelenül viselkedni, a házasságon kívüli nemi kapcsolatban bűnösnek lenni.
G1609;ἐκπτύω;ekptýō; to spit out, i.e. (figuratively) spurn;"kiköpni, szó szerint; elutasítani, megvetni, elfordulni (átvitt értelemben)"
G1610;ἐκριζόω;ekrizóō; to uproot;gyökérből kivenni, kiirtani, teljesen megszüntetni, alapjaiban megváltoztatni [például egy gonosz szokást vagy hitet]
G1611;ἔκστασις;ékstasis; a displacement of the mind, i.e. bewilderment, 'ecstasy';elmélyülés, elragadtatás, zavartság, elborultság, transz.
G1612;ἐκστρέφω;ekstréphō; to pervert (figuratively);elferdíteni (átvitt értelemben), eltorzítani, megváltoztatni (rossz irányba), elcsábítani (az igazságtól)
G1613;ἐκταράσσω;ektarássō; to disturb wholly;teljesen megrázni, felkavarni, összezavarni, nyugtalanítani (mélyrehatóan ható értelemben)
G1614;ἐκτείνω;ekteínō; to extend;"kinyújtani, kiterjeszteni, elnyújtani, megnyújtani, kiteríteni (pl. a kezet); továbbítani, meghosszabbítani (pl. időt, hatást)"
G1615;ἐκτελέω;ekteléō; to complete fully;teljesen befejezni, kiteljesíteni, véghezvinni, beteljesíteni (egy ígéretet, próféciát)
G1616;ἐκτένεια;ekténeia; intentness;szándékosság, elszántság, kitartó törekvés, mély odaadás, figyelmesség.
G1617;ἐκτενέστερον;ektenésteron; more intently;mélyebben, szívósabban, buzgóbban, kitartóbban
G1618;ἐκτενής;ektenḗs; intent;szándék, elszántság, kitartó törekvés, mély gondolat, figyelem, kitartó imádság [vagy: szívből jövő, kitartó odaadás]
G1619;ἐκτενῶς;ektenōs; intently;mélyen, szívből, kitartóan, buzgón, gondosan, teljes odaadással
G1620;ἐκτίθημι;ektíthēmi; to expose, figuratively, to declare;feltárni, kinyilvánítani, nyilvánosság elé hozni, felfedni
G1621;ἐκτινάσσω;ektinássō; to shake violently;erőszakosan rázni, megrázni, elrázni, kitörően megrázkódni
G1622;ἐκτός;ektós; the exterior, figuratively (as a preposition) aside from, besides;a külső, átvitt értelemben (mint határozószó) kívül, mellette, azon kívül
G1623;ἕκτος;héktos; sixth;hatodik
G1624;ἐκτρέπω;ektrépō; to deflect, i.e. turn away (literally or figuratively);elterelni, megfordítani (szó szerint vagy átvitt értelemben), elhárítani, letéríteni
G1625;ἐκτρέφω;ektréphō; to rear up to maturity, i.e. (genitive case) to cherish or train;nevelni, felnevelni, gondozni, tanítani (egy gyermek vagy állat esetében, értelemben a testi és lelki érésre való odafigyelés)
G1626;ἔκτρωμα;éktrōma; a miscarriage (abortion), i.e. (by analogy) untimely birth;elvetélés (magzatvesztés), vagy idő előtt született gyermek (analógia alapján)
G1627;ἐκφέρω;ekphérō; to bear out (literally or figuratively);kihordani (szó szerint vagy átvitt értelemben), kinyilvánítani, előhozni, megmutatni, kifejezni
G1628;ἐκφεύγω;ekpheúgō; to flee out;elmenekülni, kikerülni, elkerülni (veszélyt, felelősséget), megszökni
G1629;ἐκφοβέω;ekphobéō; to frighten utterly;teljesen megfélemlíteni, rettegésre hangzani, elijeszteni, megfélemlítéssel elűzni.
G1630;ἔκφοβος;ékphobos; frightened out of one's wits;megrémült, elborult az elméje, félelemmel bénult, pánikba esett.
G1631;ἐκφύω;ekphýō; to sprout up;kikelni, kicsírázni, sarjadni, kinőni (például a haj, vagy egy gondolat)
G1632;ἐκχέω;ekchéō; to pour forth, figuratively, to bestow;kiönteni, átvitt értelemben: adományozni, bőségesen nyújtani, szétárasztani (pl. Isten kegyelmét, áldását)
G1633;ἐκχωρέω;ekchōréō; to depart;távozni, elhagyni, eltávolodni, helyet adni, megnyílni (úton, lehetőségen)
G1634;ἐκψύχω;ekpsýchō; to expire;kihalni, kimúlni, az életet veszíteni, meghalni (lélek távozásával)
G1635;ἑκών;hekṓn; voluntary;önkéntes, saját akaratból, szabad akarattal történő
G1636;ἐλαία;elaía; an olive (the tree or the fruit);olíva (az olajfa vagy annak termése)
G1637;ἔλαιον;élaion; olive oil;olajfaolaj, vagy általános értelemben olaj, kenetolaj, gyógyolaj, a Szentírásban gyakran a Szentlélek jelképeként vagy a kegyelem megtestesítőjeként is értelmezve.
G1638;ἐλαιών;elaiṓn; an olive-orchard, i.e. (specially) the Mount of Olives;oliva-ültetvény, különösen a názáreti hegy, vagy Olajfák hegye
G1639;Ἐλαμίτης;Elamítēs; an Elamite or Persian;elámi, vagy perzsa személy, Elám vagy Perzsia lakója.
G1640;ἐλάσσων;elássōn; smaller (in size, quantity, age or quality);kisebb [méretben, mennyiségben, korban vagy minőségben]
G1641;ἐλαττονέω;elattonéō; to diminish, i.e. fall short;csökkeni, kevesebb lenni, hiányt mutatni, elmaradni (a kívánttól vagy a normától)
G1642;ἐλαττόω;elattóō; to lessen (in rank or influence);csökkenteni (rangban vagy befolyásban), alázni, lealacsonyítani, kisebbíteni (hatást, jelentőséget)
G1643;ἐλαύνω;elaúnō; to push (as wind, oars or dæmonical power);erőltetni, hajtani (mint a szél, evezők vagy démoni hatalom), sürgetni, indíttatással mozgatni.
G1644;ἐλαφρία;elaphría; levity (figuratively), i.e. fickleness;lelkivagyság, könnyelműség, változékonyság (átvitt értelemben)
G1645;ἐλαφρός;elaphrós; light, i.e. easy;"könnyű, azaz tehermentes, nem nehéz, vagy enyhén terhelő; gyors, fürge; könnyelmű, felszínes."
G1646;ἐλάχιστος;eláchistos; used as equivalent to G3398 (μικρός), least (in size, amount, dignity, etc.);legkisebb, a méret, mennyiség, méltóság vagy egyéb szempontból legjelentéktelenebb.
G1647;ἐλαχιστότερος;elachistóteros; far less;sokkal kevésbé, jóval kisebb mértékben, jelentéktelenül kevesebb
G1648;Ἐλεάζαρ;Eleázar; Eleazar, an Israelite;Eleázár, egy izraelita
G1649;ἔλεγξις;élenxis; refutation, i.e. reproof;megcáfolás, azaz feddő beszéd, ellenérvvel való cáfolat.
G1650;ἔλεγχος;élenchos; proof, conviction;bizonyíték, meggyőzés, ellenőrzés, cáfolat, feddő beszéd.
G1651;ἐλέγχω;elénchō; to confute, admonish;meggyőzni, cáfolni, feddőleg inteni, megfeddni
G1652;ἐλεεινός;eleeinós; pitiable;szánalmas, megkönyörülést érdemlő, elítélendő állapotban lévő, gyenge, törékeny (az elítélendő állapotra utaló hangsúllyal)
G1653;ἐλεέω;eleéō; to compassionate (by word or deed, specially, by divine grace);irgalmazni (szóval vagy tettel, különösen isteni kegyelemmel), könyörülni, részvétet mutatni.
G1654;ἐλεημοσύνη;eleēmosýnē; compassionateness, i.e. (as exercised towards the poor) beneficence, or (concretely) a benefaction;irgalmasság, azaz a szegények iránt tanúsított jótétemény, vagy (konkrétan) egy adomány.
G1655;ἐλεήμων;eleḗmōn; compassionate (actively);irgalmas (aktívan, cselekvő szeretetet gyakorló, könyörülő)
G1656;ἔλεος;éleos; compassion (human or divine, especially active);irgalom (emberi vagy isteni, különösen cselekvő, aktív szeretetként megnyilvánuló)
G1657;ἐλευθερία;eleuthería; freedom (legitimate or licentious, chiefly moral or ceremonial);szabadság (jogos vagy engedékeny, elsősorban erkölcsi vagy szertartásbeli értelemben)
G1658;ἐλεύθερος;eleútheros; unrestrained (to go at pleasure), i.e. (as a citizen) not a slave (whether freeborn or manumitted), or (genitive case) exempt (from obligation or liability);szabad, gátlásoktól mentes (tetszés szerint járni, cselekedni), vagy (polgárként) rabszolga nem lévő (születettől fogva szabad vagy felszabadított), illetve (genetívuszban) felmentett (kötelesség vagy felelősség alól)
G1659;ἐλευθερόω;eleutheróō; to liberate, i.e. (figuratively) to exempt (from moral, ceremonial or mortal liability);felszabadítani, (átvitt értelemben) felmenteni (erkölcsi, szertartásbeli vagy halandó kötelesség alól)
G1660;ἔλευσις;éleusis; an advent;eljövetel, megjelenés, betérés, a Messiás eljövetele (az Úr eljövetele)
G1661;ἐλεφάντινος;elephántinos; elephantine, i.e. (by implication) composed of ivory;elefántcsontból készült, elefántcsontszerű, elefántcsontból való.
G1662;Ἐλιακείμ;Eliakeím; Eliakim, an Israelite;Éliákim, egy izraeli személy.
G1663;Ἐλιέζερ;Eliézer; Eliezer, an Israelite;Eliezer, egy izraelita.
G1664;Ἐλιούδ;Elioúd; God of majesty, Eliud, an Israelite;Isten nagysága, Eliúd, egy izraeli.
G1665;Ἐλισάβετ;Elisábet; Elisabet, an Israelitess;Erzsébet, egy izraelita nő
G1666;Ἐλισσαῖος;Elissaîos; Elissæus, an Israelite;Elizsái, egy izraelita
G1667;ἑλίσσω;helíssō; to coil or wrap;tekerni, feltekerni, összecsavarni, körbetekerni, összegöngyölíteni.
G1668;ἕλκος;hélkos; an ulcer (as if drawn together);fekély (mintha összehúzódna), gennyes seb, mély sebhely
G1669;ἑλκόω;helkóō; to cause to ulcerate, i.e. (passively) be ulcerous;fekélyesedni, gennyedezni, kifekélyesedni (átvitt értelemben is)
G1670;ἑλκύω;helkýō; to drag (literally or figuratively);vonzani, (szó szerint vagy átvitt értelemben) húzni, magával ragadni, elvonni, vonzani.
G1671;Ἑλλάς;Hellás; Hellas (or Greece), a country of Europe;Hellas (vagy Görögország), Európa egyik országa.
G1672;Ἕλλην;Héllēn; a Hellen (Grecian) or inhabitant of Hellas, by extension a Greek-speaking person, especially a non-Jew;hellén, görög (a Hellászban lakó vagy görög nyelvet beszélő személy, különösen nem zsidó származású)
G1673;Ἑλληνικός;Hellēnikós; Hellenic, i.e. Grecian (in language);hellén, vagyis görög (nyelvezetben)
G1674;Ἑλληνίς;Hellēnís; a Grecian (i.e. non-Jewish) woman;görög nő, (azaz nem zsidó nő)
G1675;Ἑλληνιστής;Hellēnistḗs; a Hellenist or Greek-speaking Jew;hellenista, egy görög nyelvet beszélő zsidó, vagy a hellén kultúrát magáévá tevő zsidó.
G1676;Ἑλληνιστί;Hellēnistí; Hellenistically, i.e. in the Grecian language;görög nyelven, vagyis a görög nyelvben, görögösen
G1677;ἐλλογέω;ellogéō; to reckon in, i.e. attribute;elismerni, tulajdonítani, beszámítani (valakinek vagy valaminek)
G1678;Ἐλμωδάμ;Elmōdám; Elmodam, an Israelite;Elmódám, egy izraeli.
G1679;ἐλπίζω;elpízō; to expect or confide;remélni, bízni, várni, bizalommal tekinteni
G1680;ἐλπίς;elpís; expectation (abstractly or concretely) or confidence;remény, elvárás (elvonatkoztatottan vagy konkrétan), bizalom
G1681;Ἐλύμας;Elýmas; Elymas, a wizard;Élímas, egy varázsló, mágus.
G1682;ἐλοΐ;eloḯ;;
G1683;ἐμαυτοῦ;emautoû; of myself so likewise the dative case , and accusative case ;önmagamról, így a dativusz és akkuszatívusz esetben is
G1684;ἐμβαίνω;embaínō; to walk on, i.e. embark (aboard a vessel), reach (a pool);hajóra szállni, bemerülni (vízbe), eljutni (medencéhez)
G1685;ἐμβάλλω;embállō; to throw on, i.e. (figuratively) subject to (eternal punishment);rávetni, (átvitt értelemben) alávetni (örök büntetésnek)
G1686;ἐμβάπτω;embáptō; to whelm on, i.e. wet (a part of the person, etc.) by contact with a fluid;beáztatni, nedvesíteni, valaminek a folyadékba való merítésével vagy érintésével átitatni (testrészt, stb.)
G1687;ἐμβατεύω;embateúō; equivalent to G1684 (ἐμβαίνω), to intrude on (figuratively);behatolni (átvitt értelemben), belépni, bemerészkedni (valakinek a területére, szférájába, esetleg engedély nélkül)
G1688;ἐμβιβάζω;embibázō; causative of G1684 (ἐμβαίνω)), to place on, i.e. transfer (aboard a vessel);hajóra szállítani, felvinni (valakit), átültetni (hajóra)
G1689;ἐμβλέπω;emblépō; to look on, i.e. (relatively) to observe fixedly, or (absolutely) to discern clearly;pillantani, figyelni, mélyen tekinteni, élesen felismerni, belátni
G1690;ἐμβριμάομαι;embrimáomai; to have indignation on, i.e. (transitively) to blame, (intransitively) to sigh with chagrin, (specially) to sternly enjoin;fellengzeni, háborgni, szigorúan előírni, megfeddni
G1691;ἐμέ;emé; me;engem, azaz én magam, személyes névmás első személyben, egyszámban.
G1692;ἐμέω;eméō; to vomit;hányt, kiömleni, undorítóan kiadni (szó szerint vagy átvitt értelemben)
G1693;ἐμμαίνομαι;emmaínomai; to rave on, i.e. rage at;őrjöngeni, tombolni, dühöngeni, fellángolni (szellemi vagy érzelmi felháborodásban)
G1694;Ἐμμανουήλ;Emmanouḗl; God with us, Emmanuel, a name of Christ;Isten velünk, Emmanuel, Krisztus neve.
G1695;Ἐμμαούς;Emmaoús; Emmaus, a place in Palestine;Emmáusz, Palesztina területén található egy hely.
G1696;ἐμμένω;emménō; to stay in the same place, i.e. (figuratively) persevere;maradni ugyanazon a helyen, (átvitt értelemben) kitartani, elszántan ragaszkodni, hűségesen követni.
G1697;Ἐμμόρ;Emmór; Emmor (i.e. Chamor), a Canaanite;emmóri, vagyis chamori, egy kánaánita.
G1698;ἐμοί;emoí; to me;nekem, az én részemre, énhozám
G1699;ἐμός;emós; my;én, az enyém, hozzám tartozó, saját, személyes
G1700;ἐμοῦ;emoû; of me;éné, rólam, hozzám tartozó, az enyém
G1701;ἐμπαιγμός;empaigmós; derision;gúnyolás, csúfolódás, kigúnyolás, megalázó élcelődés.
G1702;ἐμπαίζω;empaízō; to jeer at, i.e. deride;csúfolni, gúnyolni, kigúnyolni, megalázóan kigúnyolni
G1703;ἐμπαίκτης;empaíktēs; a derider, i.e. (by implication) a false teacher;csúfolódó, gúnyoló, de a teológiai értelemben inkább hamis tanító, becsukló.
G1704;ἐμπεριπατέω;emperipatéō; to perambulate on a place, i.e. (figuratively) to be occupied among persons;járkálni valahol, azaz (átvitt értelemben) emberek között foglalkozni, működni
G1705;ἐμπίπλημι;empíplēmi;to fill in (up), i.e. (by implication) to satisfy (literally or figuratively);feltölteni (szó szerint vagy átvitt értelemben), kielégíteni (szó szerint vagy átvitt értelemben), betölteni (egy ígéretet, próféciát)
G1706;ἐμπίπτω;empíptō; to fall on, i.e. (literally) to be entrapped by, or (figuratively) be overwhelmed with;ráesni, szó szerint (valamibe) beleakadni, vagy átvitt értelemben elnyomni, leküzdeni, elborítani (például gondolatok, érzések által)
G1707;ἐμπλέκω;emplékō; to entwine, i.e. (figuratively) involve with;összefonni, összekapcsolni, (átvitt értelemben) bevonni, magába foglalni.
